"","pert","PCID","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","jlf_tau"
"417","BRD-K22033393","54654536","HEPG2","trt_cp","up",0.333357392277859,4.20388420622898e-05,0.000168161992451178,1.06396090414392,-0.416607232988289,49,57,NA,74.108760734263
"418","BRD-K10785504",NA,"HEPG2","trt_cp","up",0.33314851881669,4.20388420622898e-05,0.000168161992451178,1.06329425267092,-0.553094624328801,49,57,NA,75.1890805956039
"419","cycloheximide","6197","HEPG2","trt_cp","down",-0.368971901496775,2.74601545976241e-05,0.000138782513441572,-1.06240579898785,-0.669311569361392,49,57,"GSK3B; RPL3",-83.0556212085401
"420","BRD-K54263226",NA,"HEPG2","trt_cp","down",-0.368339175504624,2.75036730676679e-05,0.000138782513441572,-1.06058394816261,-0.870953471669746,49,57,NA,-75.8577562435988
"421","BRD-K43216840",NA,"HEPG2","trt_cp","up",0.33229051150747,4.37795808640409e-05,0.000173403821010967,1.06055579162692,-0.879307992888832,49,57,NA,77.1891987709761
"422","WY-01-034","70680403","HEPG2","trt_cp","down",-0.36823907423067,2.75036730676679e-05,0.000138782513441572,-1.06029571978125,-0.885523237869178,49,57,NA,-80.2154730954069
"423","TGX-221","9907093","HEPG2","trt_cp","up",0.332040273398774,4.37795808640409e-05,0.000173403821010967,1.05975711857948,-0.769461411901405,49,57,"PIK3CB; PIK3CD",79.2789332703065
"424","BRD-K30794866",NA,"HEPG2","trt_cp","up",0.332031474747827,4.37795808640409e-05,0.000173403821010967,1.05972903634451,0.895807667218128,49,57,NA,74.7636492554952
"425","BRD-K79732306","44496473","HEPG2","trt_cp","up",0.331948717058594,4.37795808640409e-05,0.000173403821010967,1.05946490257127,1.14490377867622,49,57,NA,70.0395887497046
"426","piperonyl-butoxide",NA,"HEPG2","trt_cp","up",0.33169493988372,4.37795808640409e-05,0.000173403821010967,1.05865493405494,1.05865493405494,49,57,NA,75.8804065232806
"427","PLX-4720","24180719","HEPG2","trt_cp","down",-0.367394734116622,2.75471915377116e-05,0.000138782513441572,-1.05786455407502,-0.844539529577862,49,57,"BRAF; FGR; KDR; MAP2K5; MLTK; PTK6; SRMS",-72.5980855589695
"428","BRD-K44242139","60185091","HEPG2","trt_cp","down",-0.367103032727456,2.75471915377116e-05,0.000138782513441572,-1.05702463849834,-1.1014141071335,49,57,NA,-83.4524935003545
"429","BRD-K60391168","54649397","HEPG2","trt_cp","down",-0.367001587396061,2.75471915377116e-05,0.000138782513441572,-1.05673254008132,-1.07124338758033,49,57,NA,-75.9089655715749
"430","BRD-K95017486",NA,"HEPG2","trt_cp","up",0.330709461051937,4.57814304860547e-05,0.000179616319344562,1.05550962822652,0.70719145091177,49,57,NA,73.8842275269834
"431","tandutinib","3038522","HEPG2","trt_cp","down",-0.366214477748691,2.75907100077554e-05,0.000138782513441572,-1.05446616193595,0.676574981350085,49,57,"CSF1R; FLT3; KIT; PDGFD; PDGFRA; PDGFRB",-74.2269361065154
"432","wortmannin","312145","HEPG2","trt_cp","down",-0.36616562450155,2.75907100077554e-05,0.000138782513441572,-1.05432549547097,-1.04873797919477,49,57,"ATM; ATR; MTOR; MYLK; PI4KA; PI4KB; PIK3C2B; PIK3C3; PIK3CA; PIK3CD; PIK3CG; PIK3R1; PIK3R4; PLK1; PLK2; PLK3; PRKDC",-72.1175057118097
"433","BRD-A84238007","3122973","HEPG2","trt_cp","up",0.330264915374691,4.80226316933093e-05,0.000186343005566334,1.05409079297147,1.18803013605227,49,57,NA,73.427282754274
"434","cyclosporin-a","16404350","HEPG2","trt_cp","down",-0.366034677945012,2.75907100077554e-05,0.000138782513441572,-1.05394845217727,-1.00888535497761,49,57,"ABCB11; CAMLG; CYP3A5; CYP3A7; FPR1; PPIA; PPID; PPIF; PPP3CA; PPP3R2; SLC10A1; SLCO1B1; SLCO1B3",-82.5041361380288
"435","BRD-K05130619",NA,"HEPG2","trt_cp","up",0.329292752982546,5.02638329005639e-05,0.000193077005789857,1.0509879885889,-0.411702521954762,49,57,NA,72.5646025368313
"436","BRD-K37174896",NA,"HEPG2","trt_cp","up",0.328978649757446,5.02638329005639e-05,0.000193077005789857,1.04998548029266,0.0207720403319657,49,57,NA,79.3104467029071
"437","BRD-K88140437",NA,"HEPG2","trt_cp","up",0.328540382670916,5.02638329005639e-05,0.000193077005789857,1.04858668411642,0.723524812040327,49,57,NA,71.7354053415268
"438","WZ-3105","42628507","HEPG2","trt_cp","down",-0.363886178624214,2.77212654178868e-05,0.000138782513441572,-1.04776213249201,-1.03164612383985,49,57,NA,-78.6171511856929
"439","BRD-K15801082",NA,"HEPG2","trt_cp","up",0.328208440191054,5.31360519234533e-05,0.000201940463958799,1.04752723912081,-0.788253315123334,49,57,NA,69.3128102103522
"440","MLN-8054","11712649","HEPG2","trt_cp","down",-0.363485362846443,2.77647838879305e-05,0.000138782513441572,-1.0466080364622,-0.787779095073413,49,57,"AURKA",-76.3816670605846
"441","isoniazid",NA,"HEPG2","trt_cp","up",0.327897413548776,5.31360519234533e-05,0.000201940463958799,1.04653455020736,0,49,57,"CYP1A2; CYP2C8; CYP2C9; CYP2E1; CYP3A4; NAT1; NAT2",76.7529346884109
"442","BRD-K45330754",NA,"HEPG2","trt_cp","down",-0.36338562282787,2.77647838879305e-05,0.000138782513441572,-1.04632084826794,0,49,57,NA,-77.2561648152525
"443","BRD-K18480277",NA,"HEPG2","trt_cp","down",-0.363232463883165,2.77647838879305e-05,0.000138782513441572,-1.04587984733979,0,49,57,NA,-75.291499251556
"444","niacin","938","HEPG2","trt_cp","down",-0.363032961820716,2.77647838879305e-05,0.000138782513441572,-1.04530540753232,-0.496361992845076,49,57,"ACHE; DGAT2; HCAR1; HCAR2; HCAR3; NNMT; PTGDR; QPRT",-72.3351453557079
"445","ASN-05257430","650361","HEPG2","trt_cp","up",0.327102238230711,5.60082709463426e-05,0.00021061748194554,1.04399662703553,0,49,57,NA,67.3560230048058
"446","BRD-K96068766",NA,"HEPG2","trt_cp","up",0.327020095174475,5.60082709463426e-05,0.00021061748194554,1.04373445495714,0,49,57,NA,72.5193019774679
"447","alsterpaullone",NA,"HEPG2","trt_cp","down",-0.362427078939633,2.78083023579743e-05,0.000138782513441572,-1.04356084789578,-1.21867112450467,49,57,"CDK1; CDK5; CDK6; CDK9; CHEK2; GSK3A; GSK3B; MAP3K11; MAP3K9; MAP4K2; MAP4K4; MAP4K5; MINK1; NUAK1; PHKG1; TGFBR2",-64.3494445757504
"448","BRD-K25990552","44490005","HEPG2","trt_cp","up",0.326882169468983,5.60082709463426e-05,0.00021061748194554,1.04329424405521,0.718161941436806,49,57,NA,70.6137240998976
"449","BRD-K51126930",NA,"HEPG2","trt_cp","up",0.326559282420709,5.60082709463426e-05,0.00021061748194554,1.0422637008491,0.914124355365882,49,57,NA,65.439612384779
"450","trifluoperazine","5566","HEPG2","trt_cp","down",-0.361969984483305,2.78083023579743e-05,0.000138782513441572,-1.04224470485313,0,49,57,"ABCG2; ADCY10; ADRA1A; ANXA7; CALM1; CALM2; CALM3; CALY; CAMK2A; DHCR24; DRD4; EBP; EBPL; HRH1; MYLK3; S100A4; SCN4A; SCN9A; SEC23IP; TNNC1",-80.8821791538643
"451","BRD-K75990826",NA,"HEPG2","trt_cp","down",-0.36156023875122,2.78083023579743e-05,0.000138782513441572,-1.04106489620073,-0.602302405223073,49,57,NA,-75.6243598834003
"452","IOX2",NA,"HEPG2","trt_cp","up",0.32607551918158,5.94027116097573e-05,0.000221235611505637,1.04071969677054,-0.51236607256246,49,57,NA,67.1019459544631
"453","levomenthol",NA,"HEPG2","trt_cp","up",0.325831175219905,5.94027116097573e-05,0.000221235611505637,1.03993983579127,1.03993983579127,49,57,"CACNA1C; CACNA1D; CACNA1F; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4; OPRK1; TRPA1; TRPM8; TRPV3",73.2756243598834
"454","MW-SHH-97","70680398","HEPG2","trt_cp","up",0.325596496924582,5.94027116097573e-05,0.000221235611505637,1.03919082425873,-0.710965415279832,49,57,NA,69.1513038682739
"455","selumetinib","10127622","HEPG2","trt_cp","down",-0.360862757002741,2.78518208280181e-05,0.000138782513441572,-1.03905658973819,-0.696920411238399,49,57,"MAP2K1; MAP2K2",-74.974395336012
"456","dibutyltin-diacetate",NA,"HEPG2","trt_cp","down",-0.360681426128961,2.78518208280181e-05,0.000138782513441572,-1.03853447146561,-1.03853447146561,49,57,NA,-73.6311352714094
"457","BRD-K95597153",NA,"HEPG2","trt_cp","up",0.325366666604829,6.28841892132596e-05,0.000232183554267734,1.0384572857788,0.905305212486253,49,57,NA,72.2120460096116
"458","AST-1306",NA,"HEPG2","trt_cp","down",-0.360544878239033,2.78518208280181e-05,0.000138782513441572,-1.03814129987311,-1.03449873097318,49,57,NA,-73.915740959584
"459","BRD-K52001172",NA,"HEPG2","trt_cp","up",0.324334466332476,6.71054808075061e-05,0.000245396101379912,1.03516286135484,0.0230813379452735,49,57,NA,71.8260064602537
"460","BRD-K12306437",NA,"HEPG2","trt_cp","down",-0.359380404560511,2.79388577681057e-05,0.000138782513441572,-1.03478835190116,-1.03478835190116,49,57,NA,-72.9427637280391
"461","azacitidine","23760137","HEPG2","trt_cp","down",-0.35920145252659,2.79388577681057e-05,0.000138782513441572,-1.03427308318339,-0.939321190874696,49,57,"DNMT1",-80.9117229969274
"462","BRD-K88830558",NA,"HEPG2","trt_cp","up",0.323623176386735,6.71054808075061e-05,0.000245396101379912,1.03289267112864,1.03503185057833,49,57,NA,68.4816434255101
"463","BRD-K92860374",NA,"HEPG2","trt_cp","up",0.322982751786711,7.19577902173874e-05,0.000260624976809616,1.03084865844957,1.03084865844957,49,57,NA,76.1561490585362
"464","BRD-K05649647","1242560","HEPG2","trt_cp","up",0.322973676423383,7.19577902173874e-05,0.000260624976809616,1.03081969304489,0.795058711462844,49,57,NA,71.803356180572
"465","BRD-K68866125","3290072","HEPG2","trt_cp","down",-0.357884776737437,2.79823762381494e-05,0.000138782513441572,-1.03048188936048,0.447333319569351,49,57,NA,-79.8057984715985
"466","BRD-K68007071",NA,"HEPG2","trt_cp","up",0.322221064931734,7.74193582078816e-05,0.00027774143472394,1.02841761880963,0.609433965984686,49,57,NA,70.474868037501
"467","BRD-K90497082",NA,"HEPG2","trt_cp","down",-0.356672418851148,2.80258947081932e-05,0.000138782513441572,-1.02699106514428,1.12690873753878,49,57,NA,-71.8141889230284
"468","ENMD-2076","16041424","HEPG2","trt_cp","down",-0.356608771999283,2.80258947081932e-05,0.000138782513441572,-1.02680780245074,-1.25828124864682,49,57,"AURKA; CSF1R; EPHA1; FGFR2; FGFR3; FLT3; FLT4; KDR; KIT; PDGFRA; PTK2; SRC",-74.3982903962814
"469","BRD-K07907451","44501237","HEPG2","trt_cp","up",0.321606525812029,7.74193582078816e-05,0.00027774143472394,1.02645622358463,0.0304430569830339,49,57,NA,68.9720712203577
"470","BRD-K44401506",NA,"HEPG2","trt_cp","up",0.321187709807444,8.28591669633538e-05,0.000294582005816357,1.02511950849976,1.01044782054971,49,57,NA,74.7419837705822
"471","BRD-K61709556",NA,"HEPG2","trt_cp","down",-0.355941017394302,2.81782093533464e-05,0.000138782513441572,-1.0248850913669,-0.956239905956745,49,57,NA,-70.1902623493264
"472","BRD-K47454014",NA,"HEPG2","trt_cp","up",0.321024888244303,8.28591669633538e-05,0.000294582005816357,1.02459983867528,0.0208691007860828,49,57,NA,69.022295753565
"473","BRD-K14844214",NA,"HEPG2","trt_cp","down",-0.355760479201047,2.81782093533464e-05,0.000138782513441572,-1.02436525551307,-0.922620425571351,49,57,NA,-64.4400456944773
"474","BRD-K60738705",NA,"HEPG2","trt_cp","down",-0.355575292313999,2.81782093533464e-05,0.000138782513441572,-1.02383203436019,-0.706444103708533,49,57,NA,-69.5855983613015
"475","SGI-1776",NA,"HEPG2","trt_cp","down",-0.355567581501991,2.81782093533464e-05,0.000138782513441572,-1.02380983209666,-1.13013849307694,49,57,NA,-78.4635232017648
"476","BRD-K75636715",NA,"HEPG2","trt_cp","up",0.320731900226361,8.28591669633538e-05,0.000294582005816357,1.02366472277957,1.00528059294719,49,57,NA,78.389663594107
"477","BRD-K88970431",NA,"HEPG2","trt_cp","up",0.320222493590787,8.91911043547236e-05,0.000314178426495856,1.02203887389451,0.863993871977479,49,57,NA,73.7857480501064
"478","CI-976",NA,"HEPG2","trt_cp","up",0.320170195742221,8.91911043547236e-05,0.000314178426495856,1.02187195734328,0,49,57,NA,75.4805798471599
"479","BRD-K50919513",NA,"HEPG2","trt_cp","up",0.31983708661507,8.91911043547236e-05,0.000314178426495856,1.02080878881511,-0.538460324946558,49,57,NA,72.8452690459308
"480","ZSTK-474","11647372","HEPG2","trt_cp","down",-0.354193057432385,2.83958017035653e-05,0.000138782513441572,-1.01985207179981,-1.05991206881887,49,57,"PIK3CA; PIK3CB; PIK3CD; PIK3CG",-72.2474986212873
"481","BRD-A11731846","16745401","HEPG2","trt_cp","up",0.319416802934423,9.60452633866187e-05,0.00033476882659976,1.0194673894185,1.03394342509828,49,57,NA,70.2916962105097
"482","BRD-K31273312",NA,"HEPG2","trt_cp","down",-0.353884552321982,2.83958017035653e-05,0.000138782513441572,-1.01896377212989,0.661798906007479,49,57,NA,-61.7574647443473
"483","BRD-K91729331",NA,"HEPG2","trt_cp","up",0.318930536921081,9.60452633866187e-05,0.00033476882659976,1.01791539735474,0.998354251050784,49,57,NA,67.6583549988183
"484","BRD-K56923419",NA,"HEPG2","trt_cp","up",0.318904389910432,9.60452633866187e-05,0.00033476882659976,1.01783194518678,-0.560581453186642,49,57,NA,69.609233435752
"485","hexachlorocyclopentadiene",NA,"HEPG2","trt_cp","down",-0.353445418689849,2.85481163487185e-05,0.000138782513441572,-1.01769934490544,-1.01769934490544,49,57,NA,-63.014062869298
"486","BRD-K97194822",NA,"HEPG2","trt_cp","down",-0.353059412636818,2.85481163487185e-05,0.000138782513441572,-1.01658789151964,-1.05994336863774,49,57,NA,-72.9723075711022
"487","silibinin",NA,"HEPG2","trt_cp","up",0.318236141161717,0.000103269329413886,0.000356485612795881,1.01569912749818,0.893415623051859,49,57,NA,73.1466162451745
"488","BRD-K69406317","44617510","HEPG2","trt_cp","down",-0.352593274126423,2.85481163487185e-05,0.000138782513441572,-1.01524570731925,-0.0385820051039557,49,57,NA,-61.3497597100764
"489","dipropylene-glycol",NA,"HEPG2","trt_cp","up",0.318091204198925,0.000103269329413886,0.000356485612795881,1.01523653910042,1.01523653910042,49,57,NA,71.1386197116521
"490","BRD-K48178389",NA,"HEPG2","trt_cp","up",0.317885120463138,0.000103269329413886,0.000356485612795881,1.01457879146099,1.01457879146099,49,57,NA,70.2523044197589
"491","BRD-K73340860",NA,"HEPG2","trt_cp","down",-0.352190651125714,2.8656912523828e-05,0.000138782513441572,-1.01408640762997,-1.01408640762997,49,57,NA,-78.3886787993382
"492","BRD-K87690520",NA,"HEPG2","trt_cp","up",0.317697376260998,0.000103269329413886,0.000356485612795881,1.01397957723721,0,49,57,NA,68.5673205703931
"493","BRD-K38028643",NA,"HEPG2","trt_cp","up",0.317535678619731,0.000103269329413886,0.000356485612795881,1.01346349458062,-0.870590824269443,49,57,NA,68.2669581659182
"494","HG-6-64-01","53302361","HEPG2","trt_cp","up",0.317216775755113,0.00011184246801251,0.000382504178770076,1.01244566750363,-1.21241006961555,49,57,"ABL1; BRAF; CSF1R; EGFR; FLT3; KIT; MAPK11; PDGFRB; RET",67.1029307492319
"495","retrorsine","5281743","HEPG2","trt_cp","down",-0.351329613150113,2.88745048740469e-05,0.000138782513441572,-1.01160716263946,0,49,57,NA,-73.1909320097692
"496","p-cresidine",NA,"HEPG2","trt_cp","down",-0.351040040150648,2.88745048740469e-05,0.000138782513441572,-1.01077337547948,-1.01077337547948,49,57,"SOD1",-70.0563302607737
"497","BRD-K19181733","44498648","HEPG2","trt_cp","down",-0.350928051254326,2.88745048740469e-05,0.000138782513441572,-1.01045091826148,-0.710363953544352,49,57,NA,-66.022610887891
"498","navitoclax","24978538","HEPG2","trt_cp","down",-0.350732830882418,2.88745048740469e-05,0.000138782513441572,-1.00988880701574,0,49,57,"BAD; BCL2; BCL2L1; BCL2L2",-75.0118175372252
"499","tributyl-phosphate",NA,"HEPG2","trt_cp","up",0.316284648160467,0.000121808197652535,0.000412475126635844,1.00947064027655,1.00947064027655,49,57,NA,69.9509572205152
"500","BRD-K96831907",NA,"HEPG2","trt_cp","down",-0.350526498792191,2.88745048740469e-05,0.000138782513441572,-1.00929470104646,-0.652724555135618,49,57,NA,-72.2553769794375
"501","anastrozole","2187","HEPG2","trt_cp","down",-0.350471675961715,2.9048578754222e-05,0.000138782513441572,-1.00913684595566,0.884455667414044,49,57,"CYP19A1",-70.3970692507681
"502","BAS-00535043","9592990","HEPG2","trt_cp","down",-0.350208291646146,2.9048578754222e-05,0.000138782513441572,-1.00837846564786,0,49,57,NA,-75.7169305916647
"503","cabozantinib",NA,"HEPG2","trt_cp","down",-0.350174851978287,2.9048578754222e-05,0.000138782513441572,-1.00828218054619,-1.00241505164296,49,57,"KDR; MET; RET",-73.8113527140944
"504","BRD-K81778946",NA,"HEPG2","trt_cp","up",0.315846718510519,0.000121808197652535,0.000412475126635844,1.00807292108056,0.889842565428117,49,57,NA,62.6683999054597
"505","BRD-K07951922",NA,"HEPG2","trt_cp","up",0.315466210476419,0.000131708649587495,0.000441962364552149,1.00685847171969,0,49,57,NA,70.1991255022453
"506","n-nitrosopiperidine",NA,"HEPG2","trt_cp","down",-0.349676450967708,2.9048578754222e-05,0.000138782513441572,-1.00684710074279,-1.00684710074279,49,57,NA,-67.6741117151186
"507","BRD-K66221011",NA,"HEPG2","trt_cp","up",0.314652485634998,0.000131708649587495,0.000441962364552149,1.00426134491807,0.608579142949372,49,57,NA,69.1906956590247
"508","BRD-K81700534",NA,"HEPG2","trt_cp","down",-0.348681120423492,2.9440244984616e-05,0.000138782513441572,-1.00398117805926,0.745064476407593,49,57,NA,-70.6619790435673
"509","BRD-K33891131",NA,"HEPG2","trt_cp","up",0.314160219495109,0.000142914655623768,0.000475153093794116,1.00269020253632,1.09473819354978,49,57,NA,68.1527219727409
"510","BRD-K02409808","54638332","HEPG2","trt_cp","up",0.313762529388678,0.000142914655623768,0.000475153093794116,1.00142091397393,-0.892808106155987,49,57,NA,69.1296383833609
"511","BRD-K01055635",NA,"HEPG2","trt_cp","down",-0.347669008454751,2.97013558048787e-05,0.000138782513441572,-1.00106693548292,-1.00675363818732,49,57,NA,-61.6442133459387
"512","BRD-K77637365",NA,"HEPG2","trt_cp","up",0.313375671572087,0.000155447974996376,0.000512327464233431,1.00018619831485,1.00018619831485,49,57,NA,72.694595446309
"513","hexachlorophene","3598","HEPG2","trt_cp","down",-0.346849180911099,2.99407073901195e-05,0.000138782513441572,-0.998706350481698,-1.35471710720519,49,57,"GLUD1; SDHD",-74.2791302292602
"514","d-mannitol",NA,"HEPG2","trt_cp","down",-0.346814844417683,2.99407073901195e-05,0.000138782513441572,-0.998607483089429,-0.998607483089429,49,57,NA,-66.352517135429
"515","vinyl-toluene",NA,"HEPG2","trt_cp","down",-0.346627446862575,2.99407073901195e-05,0.000138782513441572,-0.998067896610198,-0.998067896610198,49,57,NA,-69.8908847396203
"516","AT-9283","11696609","HEPG2","trt_cp","down",-0.34618132105704,3.01582997403383e-05,0.000138782513441572,-0.996783336347059,-0.971161515490981,49,57,"ABL1; AURKA; AURKB; BCR; FLT3; JAK2; RPS6KA6; STK17A",-60.9932640037816
"517","BRD-K41440211",NA,"HEPG2","trt_cp","down",-0.346074643105871,3.01582997403383e-05,0.000138782513441572,-0.996476171293335,0.625890078754364,49,57,NA,-66.6085637753092
"518","BRD-K21001652","54636786","HEPG2","trt_cp","down",-0.34599331757889,3.01582997403383e-05,0.000138782513441572,-0.996242005192553,-0.687406983582862,49,57,NA,-72.1253840699598
"519","OTS-167",NA,"HEPG2","trt_cp","down",-0.345959942951282,3.01582997403383e-05,0.000138782513441572,-0.996145907365684,-0.959209922615011,49,57,NA,-73.1800992673127
"520","BRD-K22937431",NA,"HEPG2","trt_cp","down",-0.345751302920092,3.01582997403383e-05,0.000138782513441572,-0.9955451559856,-1.02251701858308,49,57,NA,-73.7246907744426
"521","chlorpropham",NA,"HEPG2","trt_cp","up",0.311762721668373,0.000167807220488809,0.000547305723559955,0.995038222965726,0.446063125725881,49,57,NA,67.7656976286142
"522","BRD-K76915833","60190999","HEPG2","trt_cp","down",-0.345345772608799,3.03976513255791e-05,0.000138782513441572,-0.994377485079942,-1.03433054135054,49,57,NA,-62.757031434649
"523","BRD-K29799191",NA,"HEPG2","trt_cp","down",-0.345333100803192,3.03976513255791e-05,0.000138782513441572,-0.994340998291366,-0.834797207284872,49,57,NA,-61.3093831245568
